uwwCode,pe,dcpCode,dcpName,dcpLatitude,dcpLongitude,pop_2015_g,country_id
ES1210290001010E,3004,ES1210290001010P,PUNTO DE VERTIDO DE CUMBRES MAYORES,38.05246,-6.65059,1253.20612001419,ES
ES1210100001010E,24648,ES1210100001010P,PUNTO DE VERTIDO DE AYAMONTE,37.19493,-7.40589,13053.9187302194,ES
ES1210100099010E,4025,ES1210100009901P,PUNTO DE VERTIDO DE PUENTE ESURI,37.27331,-7.41943,18802.4519668474,ES
ES1210130001010E,20492,ES1210130001010P,PUNTO DE VERTIDO DE BOLLULLOS PAR DEL CONDADO,37.31355,-6.53032,16181.2598767877,ES
ES1210140001010E,8500,ES1210140001010P,PUNTO DE VERTIDO DE BONARES,37.32362,-6.69231,2988.24206954241,ES
ES1210050005010E,25774,ES1210050005010P,PUNTO DE VERTIDO DE MATALASCAÑAS,36.96976,-6.56236,2485.22633249103,ES
ES1210060001010E,3500,ES1210060001010P,PUNTO DE VERTIDO DE ALOSNO,37.55138,-7.1052,373.341614603996,ES
ES1210070001010E,10341,ES1210070001010P,PUNTO DE VERTIDO DE ARACENA,37.87278,-6.56092,5336.21991864592,ES
ES1210080002010E,5479,ES1210080002010P,PUNTO DE VERTIDO DE AROCHE,37.95703,-6.9579,2594.10132485628,ES
ES1189070001010E,4646,ES1189070001010P,PUNTO DE VERTIDO DE ALCUDIA DE GUADIX-ESFILIANA,37.26343,-3.11041,3831.45801208261,ES
ES1189120001030E,3640,ES1189120001030P,PUNTO DE VERTIDO DE CUEVAS DEL CAMPO,37.59705,-2.94478,1859.62929041311,ES
ES1210050001010E,32968,ES1210050001010P,PUNTO DE VERTIDO DE CONDADO DE HUELVA I (ALMONTE-ROCIANA),37.24821,-6.53323,11636.0290976278,ES
ES1210050004010E,3563,ES1210050004010P,PUNTO DE VERTIDO DE ROCIO (EL),37.15101,-6.46892,1994.21878062002,ES
ES1181820006010E,4079,ES1181820006010P,PUNTO DE VERTIDO DE UGIJAR,36.95415,-3.05137,3326.56756490469,ES
ES1181840003010E,3976,ES1181840003010P,PUNTO DE VERTIDO DE VELEZ DE BENAUDALLA,36.83266,-3.51564,12563.158229785,ES
ES1181920004010E,3500,ES1181920004010P,PUNTO DE VERTIDO DE ZAFARRAYA,36.98386,-4.15252,1059.66296152771,ES
ES1181940005010E,4383,ES1181940005010P,PUNTO DE VERTIDO DE ZUJAR,37.5495,-2.84816,2856.64991146326,ES
ES1181620006010E,3864,ES1181620006010P,PUNTO DE VERTIDO DE POLOPOS-LA MAMOLA,36.7464,-3.278,13496.9523639865,ES
ES1181640007010E,3600,ES1181640007010P,PUNTO DE VERTIDO DE PUEBLA DE DON FADRIQUE,37.91346,-2.42243,1818.58917874098,ES
ES1181670002010E,4914,ES1181670002010P,PUNTO DE VERTIDO DE PURULLENA-RIO ALHAMA,37.31676,-3.1966,5549.76474647224,ES
ES1181710006010E,4574,ES1181710006010P,PUNTO DE VERTIDO DE SALAR,37.15226,-4.06434,1940.63171905279,ES
ES1181400003010E,109734,ES1181400003010P,PUNTO DE VERTIDO DE MOTRIL-SALOBREÑA,36.71257,-3.53284,39582.5728261322,ES
ES1181470010010E,6500,ES1181470010010P,PUNTO DE VERTIDO DE ORGIVA,36.88062,-3.42269,19631.4051633626,ES
ES1181500003010E,10757,ES1181500003010P,PUNTO DE VERTIDO DE PADUL,37.01986,-3.61525,6472.37015733123,ES
ES1181580007010E,28773,ES1181580007010P,PUNTO DE VERTIDO DE GENIL-CUBILLAS,37.251933,-3.749644,5836.89909933321,ES
ES1181350011010E,7724,ES1181350011010P,PUNTO DE VERTIDO DE MONTEFRIO,37.32577,-4.02525,5177.85687279701,ES
ES1181360003010E,4706,ES1181360003010P,PUNTO DE VERTIDO DE MONTEJICAR,37.57001,-3.49501,1941.77143621445,ES
ES1181380002010E,3311,ES1181380002010P,PUNTO DE VERTIDO DE MORALEDA DE ZAFAYONA,37.16889,-3.9648,5933.47021194361,ES
ES1181400001010E,7055,ES1181400001010P,PUNTO DE VERTIDO DE CALAHONDA-CARCHUNA,36.70834,-3.42924,17413.9368718527,ES
ES1181160001010E,8156,ES1181160001010P,PUNTO DE VERTIDO DE LANJARON,36.9197,-3.4808,3303.51997232437,ES
ES1181220005010E,24573,ES1181220005010P,PUNTO DE VERTIDO DE LOJA,37.17311,-4.16567,16639.1732103378,ES
ES1181320003010E,2959,ES1181320003010P,PUNTO DE VERTIDO DE TIENA-OLIVARES,37.326159,-3.778292,10677.6842094287,ES
ES1181340003010E,10636,ES1181340003010P,PUNTO DE VERTIDO DE PRADOLLANO,37.09584,-3.4034,1018.1615075171,ES
ES1181000004010E,13968,ES1181000004010P,PUNTO DE VERTIDO DE HUETOR TAJAR-VILLANUEVA DE MESIA,37.18972,-4.04861,145349.943529669,ES
ES1181020002010E,3526,ES1181020002010P,PUNTO DE VERTIDO DE ALOMARTES,37.28866,-3.87939,1466.35794711113,ES
ES1181050007010E,3250,ES1181050007010P,PUNTO DE VERTIDO DE IZNALLOZ,37.3832,-3.53197,8152.67864882946,ES
ES1180930002010E,5831,ES1180930002010P,PUNTO DE VERTIDO DE CASTELL DE FERRO-GUALCHOS,36.7368,-3.36225,3175.51210010983,ES
ES1180940002010E,6000,ES1180940002010P,PUNTO DE VERTIDO DE GÜEJAR SIERRA,37.1548,-3.43894,2331.71785923839,ES
ES1180980002010E,15383,ES1180980002010P,PUNTO DE VERTIDO DE HUESCAR,37.80241,-2.53345,3524.22553019226,ES
ES1180990001010E,3000,ES1180990001010P,PUNTO DE VERTIDO DE HUETOR-SANTILLAN,37.21431,-3.51949,2801.44837938249,ES
ES1180870004011E,163200,ES1180870004011P,PUNTO DE VERTIDO DE GRANADA LOS VADOS,37.19075,-3.67852,274318.282779709,ES
ES1180870004012E,550000,ES1180870004012P,PUNTO DE VERTIDO DE GRANADA SUR,37.16388,-3.62698,122668.211698353,ES
ES1180880001010E,3911,ES1180880001010P,PUNTO DE VERTIDO DE GUADAHORTUNA,37.55927,-3.39846,2285.47031605244,ES
ES1180890005010E,11000,ES1180890005010P,PUNTO DE VERTIDO DE GUADIX,37.31607,-3.14406,18258.2735504657,ES
ES1180510001020E,2525,ES1180510001020P,PUNTO DE VERTIDO DE COLOMERA,37.37684,-3.71069,6802.55810672045,ES
ES1180560001010E,6363,ES1180560001010P,PUNTO DE VERTIDO DE CULLAR,37.58339,-2.59586,2654.2063199468,ES
ES1180660001010E,4020,ES1180660001010P,PUNTO DE VERTIDO DE DEIFONTES,37.32691,-3.59345,2292.25736856461,ES
ES1180710002010E,11774,ES1180710002010P,PUNTO DE VERTIDO DE DURCAL-NIGÜELAS,36.98995,-3.56473,5179.4972704649,ES
ES1180270001010E,5116,ES1180270001010P,PUNTO DE VERTIDO DE BENALUA,37.35273,-3.16575,3548.07956075668,ES
ES1180290001010E,2709,ES1180290001010P,PUNTO DE VERTIDO DE BENAMAUREL,37.60962,-2.7086,13746.8292271439,ES
ES1180390003010E,8433,ES1180390003010P,PUNTO DE VERTIDO DE CANILES,37.45081,-2.72375,3647.23440995812,ES
ES1180500001010E,2684,ES1180500001010P,PUNTO DE VERTIDO DE COGOLLOS DE LA VEGA,37.276528,-3.575967,2180.61242246628,ES
ES1180130001010E,8322,ES1180130001010P,PUNTO DE VERTIDO DE ALHAMA DE GRANADA,37.00447,-3.9861,2679.1171643585,ES
ES1180170001010E,124700,ES1180170001010P,PUNTO DE VERTIDO DE ALMUÑECAR,36.72174,-3.68478,37058.2225848287,ES
ES1180170004010E,10659,ES1180170004010P,PUNTO DE VERTIDO DE HERRADURA (LA),36.74505,-3.74811,8602.78665494919,ES
ES1180230003010E,12000,ES1180230003010P,PUNTO DE VERTIDO DE BAZA,37.50622,-2.74478,17877.602920413,ES
ES1140690001010E,9263,ES1140690001010P,PUNTO DE VERTIDO DE VILLANUEVA DE CORDOBA,38.30642,-4.62282,8710.35560211539,ES
ES1140730002010E,6533,ES1140730002010P,PUNTO DE VERTIDO DE VILLAVICIOSA DE CORDOBA,38.05588,-5.02706,2886.38865768909,ES
ES1140740002010E,3219,ES1140740002010P,PUNTO DE VERTIDO DE VISO (EL)-VILLARALTO,38.48522,-4.97929,1011.05030342191,ES
ES1140600009010E,5154,ES1140600009010P,PUNTO DE VERTIDO DE SANTAELLA,37.55555,-4.84268,1123.05714720488,ES
ES1140650003010E,3132,ES1140650003010P,PUNTO DE VERTIDO DE VICTORIA (LA),37.68416,-4.86671,3060.22303032875,ES
ES1140660001010E,11652,ES1140660001010P,PUNTO DE VERTIDO DE VILLA DEL RIO,38.01118,-4.3229,8364.36542479694,ES
ES1140670001010E,5796,ES1140670001010P,PUNTO DE VERTIDO DE VILLAFRANCA DE CORDOBA,37.94761,-4.57758,4962.74799860269,ES
ES1140550020010E,16853,ES1140550020010P,PUNTO DE VERTIDO DE PRIEGO DE CORDOBA,37.48397,-4.18297,17628.1130918562,ES
ES1140560012010E,40105,ES1140560012010P,PUNTO DE VERTIDO DE PUENTE GENIL,37.40287,-4.77424,36254.7590110004,ES
ES1140570002010E,18851,ES1140570002010P,PUNTO DE VERTIDO DE RAMBLA (LA)-MONTALBAN,37.60984,-4.73945,3920.761652302,ES
ES1140580022010E,10026,ES1140580022010P,PUNTO DE VERTIDO DE RUTE,37.33007,-4.37655,5213.32699878886,ES
ES1140490009010E,28528,ES1140490009010P,PUNTO DE VERTIDO DE PALMA DEL RIO,37.70647,-5.30681,16846.488231495,ES
ES1140520003010E,24900,ES1140520003010P,PUNTO DE VERTIDO DE PEÑARROYA-PUEBLO NUEVO,38.288,-5.26684,12285.3650088608,ES
ES1140530009010E,14766,ES1140530009010P,PUNTO DE VERTIDO DE POSADAS,37.80282,-5.10977,19801.5491880402,ES
ES1140540001010E,26396,ES1140540001010P,PUNTO DE VERTIDO DE POZOBLANCO,38.38012,-4.88568,15807.5216257107,ES
ES1140440003010E,2687,ES1140440003010P,PUNTO DE VERTIDO DE MONTURQUE,37.47836,-4.5749,6333.71915425733,ES
ES1140450001010E,6201,ES1140450001010P,PUNTO DE VERTIDO DE MORILES-NAVAS DEL SEPILLAR,37.43001,-4.59999,3041.35058827698,ES
ES1140460003010E,9313,ES1140460003010P,PUNTO DE VERTIDO DE NUEVA CARTEYA,37.59736,-4.49368,5191.15430942178,ES
ES1140480001010E,2849,ES1140480001010P,PUNTO DE VERTIDO DE PALENCIANA,37.25268,-4.5879,7320.66829928011,ES
ES1140390002010E,3533,ES1140390002010P,PUNTO DE VERTIDO DE LUQUE,37.56362,-4.26905,1954.28200507164,ES
ES1140410001010E,5500,ES1140410001010P,PUNTO DE VERTIDO DE MONTEMAYOR,37.67183,-4.68026,1025.41745126247,ES
ES1140420006010E,21700,ES1140420006010P,PUNTO DE VERTIDO DE MONTILLA,37.61464,-4.62526,5745.97671931982,ES
ES1140430007010E,15024,ES1140430007010P,PUNTO DE VERTIDO DE MONTORO,38.01829,-4.39109,8648.28676331043,ES
ES1140350001010E,8510,ES1140350001010P,PUNTO DE VERTIDO DE HINOJOSA DEL DUQUE,38.52301,-5.14365,6270.56512068212,ES
ES1140360010010E,4800,ES1140360010010P,PUNTO DE VERTIDO DE HORNACHUELOS,37.81724,-5.23436,9791.46963736042,ES
ES1140370012010E,3869,ES1140370012010P,PUNTO DE VERTIDO DE IZNAJAR-LA CELADA-EL HIGUERAL,37.26576,-4.29445,10016.6986169517,ES
ES1140380009010E,14000,ES1140380009010P,PUNTO DE VERTIDO DE LUCENA,37.40678,-4.52211,32514.4765154719,ES
ES1140260003010E,2079,ES1140260003010P,PUNTO DE VERTIDO DE ESPIEL,38.18314,-5.04599,2652.89497354627,ES
ES1140270001010E,15472,ES1140270001010P,PUNTO DE VERTIDO DE FERNAN NUÑEZ,37.69091,-4.73272,2374.38442379236,ES
ES1140290007010E,3017,ES1140290007010P,PUNTO DE VERTIDO DE FUENTE OBEJUNA,38.27546,-5.39832,2260.1637712908,ES
ES1140300003010E,13894,ES1140300003010P,PUNTO DE VERTIDO DE FUENTE PALMERA,37.70554,-5.10277,1753.94591590762,ES
ES1140190003010E,20880,ES1140190003010P,PUNTO DE VERTIDO DE CASTRO DEL RIO-ESPEJO,37.70627,-4.5208,8976.55986653268,ES
ES1140210009010E,520000,ES1140210009010P,PUNTO DE VERTIDO DE CORDOBA (LA GOLONDRINA),37.84449,-4.866,313172.493622086,ES
ES1140220001010E,8125,ES1140220001010P,PUNTO DE VERTIDO DE DOÑA MENCIA,37.55365,-4.37511,4722.31322294474,ES
ES1140240001010E,3589,ES1140240001010P,PUNTO DE VERTIDO DE ENCINAS REALES,37.27632,-4.48246,4183.13129461557,ES
ES1230950007010E,15755,ES1230950007010P,PUNTO DE VERTIDO DE VILLACARRILLO,38.12766,-3.09605,391.465614199638,ES
ES1230960005010E,5000,ES1230960005010P,PUNTO DE VERTIDO DE VILLANUEVA DE LA REINA,38.01361,-3.93002,18579.2821288495,ES
ES1230970003010E,14522,ES1230970003010P,PUNTO DE VERTIDO DE VILLANUEVA DEL ARZOBISPO,38.17084,-3.01058,5391.23324078321,ES
ES1230990001010E,11036,ES1230990001010P,PUNTO DE VERTIDO DE VILLARES (LOS),37.70705,-3.80167,5621.05033621192,ES
ES1230900001010E,3000,ES1230900001010P,PUNTO DE VERTIDO DE TORRES,37.79282,-3.52197,1445.41137647629,ES
ES1230920005010E,36217,ES1230920005010P,PUNTO DE VERTIDO DE UBEDA,38.00424,-3.41619,1095.73398923874,ES
ES1230930005010E,7715,ES1230930005010P,PUNTO DE VERTIDO DE VALDEPEÑAS DE JAEN,37.59167,-3.81603,3496.48107814789,ES
ES1230940007010E,8628,ES1230940007010P,PUNTO DE VERTIDO DE VILCHES,38.20953,-3.50927,2601.02668696642,ES
ES1230850002010E,3597,ES1230850002010P,PUNTO DE VERTIDO DE TORREBLASCOPEDRO,37.99823,-3.6377,417.26375579834,ES
ES1230860007010E,14000,ES1230860007010P,PUNTO DE VERTIDO DE TORREDELCAMPO,37.79428,-3.89503,11384.8440822959,ES
ES1230870004010E,21872,ES1230870004010P,PUNTO DE VERTIDO DE TORREDONJIMENO,37.76802,-3.92475,0,ES
ES1230880003010E,12867,ES1230880003010P,PUNTO DE VERTIDO DE TORREPEROGIL,38.02254,-3.28449,5618.35923939943,ES
ES1230750001010E,7939,ES1230750001010P,PUNTO DE VERTIDO DE SABIOTE,38.06584,-3.30305,1780.18734902143,ES
ES1230790010010E,7888,ES1230790010010P,PUNTO DE VERTIDO DE SANTISTEBAN DEL PUERTO,38.24972,-3.20558,419.477860569954,ES
ES1230800004010E,3700,ES1230800004010P,PUNTO DE VERTIDO DE SANTO TOME,38.03689,-3.12135,13503.7296786606,ES
ES1230820001010E,5333,ES1230820001010P,PUNTO DE VERTIDO DE SILES,38.38503,-2.59539,1641.32873314619,ES
ES1230700007010E,7800,ES1230700007010P,PUNTO DE VERTIDO DE POZO ALCON,37.70433,-2.95076,4291.49744252115,ES
ES1230720004010E,8249,ES1230720004010P,PUNTO DE VERTIDO DE LA PUERTA-PUENTE DE GENAVE,38.353,-2.77005,5488.15638061985,ES
ES1230730011010E,6000,ES1230730011010P,PUNTO DE VERTIDO DE QUESADA,37.85214,-3.07372,4332.86258226633,ES
ES1230740002010E,9172,ES1230740002010P,PUNTO DE VERTIDO DE RUS-CANENA-LA YEDRA,38.01242,-3.46849,145.527531296015,ES
ES1230650005010E,4010,ES1230650005010P,PUNTO DE VERTIDO DE ORCERA,38.31486,-2.67369,1752.86432665586,ES
ES1230660002010E,6500,ES1230660002010P,PUNTO DE VERTIDO DE PEAL DE BECERRO,37.90175,-3.13667,4065.63413858414,ES
ES1230670002010E,4696,ES1230670002010P,PUNTO DE VERTIDO DE PEGALAJAR,37.73564,-3.64757,2540.86658215523,ES
ES1230690009010E,11748,ES1230690009010P,PUNTO DE VERTIDO DE PORCUNA,37.87151,-4.18349,1150.52870821953,ES
ES1230590001010E,12458,ES1230590001010P,PUNTO DE VERTIDO DE MARMOLEJO,38.02496,-4.17538,36954.8273361214,ES
ES1230600005010E,31383,ES1230600005010P,PUNTO DE VERTIDO DE MARTOS,37.69565,-3.98055,5430.01288461685,ES
ES1230610003010E,13206,ES1230610003010P,PUNTO DE VERTIDO DE MENGIBAR,37.98059,-3.80434,151465.400806557,ES
ES1230630001010E,8733,ES1230630001010P,PUNTO DE VERTIDO DE NAVAS DE SAN JUAN,38.19005,-3.33462,1808.87243586779,ES
ES1230530001010E,18645,ES1230530001010P,PUNTO DE VERTIDO DE JODAR,37.84226,-3.34225,10701.5764593482,ES
ES1230550005010E,95930,ES1230550005010P,PUNTO DE VERTIDO DE LINARES,38.09172,-3.67066,47017.670678705,ES
ES1230560001010E,6761,ES1230560001010P,PUNTO DE VERTIDO DE LOPERA,37.94569,-4.21307,29010.8270473033,ES
ES1230580001010E,13902,ES1230580001010P,PUNTO DE VERTIDO DE MANCHA REAL,37.7884,-3.6234,3713.34351107478,ES
ES1230460002010E,4988,ES1230460002010P,PUNTO DE VERTIDO DE IBROS,38.02218,-3.50305,3841.1717337966,ES
ES1230490001010E,4048,ES1230490001010P,PUNTO DE VERTIDO DE JABALQUINTO,38.01944,-3.72491,563.185451507568,ES
ES1230500009010E,120000,ES1230500009010P,PUNTO DE VERTIDO DE JAEN,37.83218,-3.74857,112251.436623551,ES
ES1230510001010E,5219,ES1230510001010P,PUNTO DE VERTIDO DE JAMILENA,37.74454,-3.91834,3218.39340794086,ES
ES1230390004010E,4532,ES1230390004010P,PUNTO DE VERTIDO DE GUARROMAN,38.17882,-3.67303,5105.93003034592,ES
ES1230400001010E,3187,ES1230400001010P,PUNTO DE VERTIDO DE LAHIGUERA,37.97046,-3.98993,1268.90132370591,ES
ES1230440002010E,8940,ES1230440002010P,PUNTO DE VERTIDO DE HUELMA,37.65271,-3.42367,5344.07856011391,ES
ES1230450004010E,4547,ES1230450004010P,PUNTO DE VERTIDO DE HUESA,37.76033,-3.09112,2338.98174107075,ES
ES1230260004010E,8440,ES1230260004010P,PUNTO DE VERTIDO DE CASTILLO DE LOCUBIN,37.52775,-3.94322,7319.66062760353,ES
ES1230280005010E,14872,ES1230280005010P,PUNTO DE VERTIDO DE CAZORLA,37.92395,-3.009,6563.94917404652,ES
ES1230340003010E,4809,ES1230340003010P,PUNTO DE VERTIDO DE FUENSANTA DE MARTOS,37.64529,-3.92703,2923.70720601082,ES
ES1230380001010E,3284,ES1230380001010P,PUNTO DE VERTIDO DE GUARDIA DE JAEN (LA),37.74463,-3.69169,3482.4634385258,ES
ES1230180002010E,4091,ES1230180002010P,PUNTO DE VERTIDO DE CAMBIL,37.67187,-3.56602,1762.30053424835,ES
ES1230190001010E,7875,ES1230190001010P,PUNTO DE VERTIDO DE CAMPILLO ARENAS-NOALEJO,37.55545,-3.6345,2258.09652352333,ES
ES1230240001010E,24051,ES1230240001010P,PUNTO DE VERTIDO DE CAROLINA (LA),38.24795,-3.63209,6455.1039276123,ES
ES1230250001010E,6653,ES1230250001010P,PUNTO DE VERTIDO DE CASTELLAR,38.25503,-3.12885,250.733947873116,ES
ES1230120001010E,2748,ES1230120001010P,PUNTO DE VERTIDO DE ARROYO DEL OJANCO,38.33042,-2.90444,5157.81130206585,ES
ES1230120002010E,8000,ES1230120002010P,PUNTO DE VERTIDO DE BEAS DE SEGURA,38.25605,-2.90717,3845.14493113756,ES
ES1230140001010E,5290,ES1230140001010P,PUNTO DE VERTIDO DE BEGIJAR-LUPION,37.98646,-3.53217,2818.72484008223,ES
ES1230150003010E,3652,ES1230150003010P,PUNTO DE VERTIDO DE BELMEZ DE LA MORALEDA,37.72088,-3.37245,1893.83198308945,ES
ES1230070001010E,4200,ES1230070001010P,PUNTO DE VERTIDO DE ARJONILLA,37.97341,-4.10518,3397.49568527937,ES
ES1230090002010E,15000,ES1230090002010P,PUNTO DE VERTIDO DE BAEZA,37.98993,-3.48981,9145.89715136588,ES
ES1230100001010E,19000,ES1230100001010P,PUNTO DE VERTIDO DE BAILEN,38.07452,-3.77448,13712.9711353928,ES
ES1230110002010E,3287,ES1230110002010P,PUNTO DE VERTIDO DE BAÑOS DE LA ENCINA,38.16637,-3.77339,1856.44913059473,ES
ES1230020001010E,20000,ES1230020001010P,PUNTO DE VERTIDO DE ALCALA LA REAL,37.43755,-3.91446,10863.4374666214,ES
ES1230030001010E,14011,ES1230030001010P,PUNTO DE VERTIDO DE ALCAUDETE,37.57495,-4.09478,2830.47176199406,ES
ES1230050001010E,38000,ES1230050001010P,PUNTO DE VERTIDO DE ANDUJAR,38.0433,-4.06854,33001.4312233031,ES
ES1230060002010E,9281,ES1230060002010P,PUNTO DE VERTIDO DE ARJONA,37.929616,-4.039298,1294.17948402464,ES
ES12270560101010E,8288,ES12270560101010P,PUNTO DE VERTIDO DE LA EDAR DE RABADE,43.11365585,-7.61805451,25650.2537852204,ES
ES12270574101010E,12122,ES12270574101010P,PUNTO DE VERTIDO DE LA EDAR DE SARRIA,42.78983503,-7.40782879,9924.98383776564,ES
ES12270652801010E,11521,ES12270652801010P,PUNTO DE VERTIDO DE LA EDAR DE VILALBA,43.29201726,-7.68746635,7629.42455535335,ES
ES12270661201010E,19352,ES12270661201010P,PUNTO DE VERTIDO DE LA EDAR DE VIVEIRO,43.71763003,-7.59536011,18572.3041274361,ES
ES12270311709010E,22744,ES12270311709010P,PUNTO DE VERTIDO DE LA EDAR DE PINEIRA (MONFORTE DE LEMOS,42.50418838,-7.54204107,21825.0550957187,ES
ES12270321505010E,4335,ES12270321505010P,PUNTO DE VERTIDO DE LA EDAR DE MONTERROSO,42.78841783,-7.84608851,3471.12656575022,ES
ES12270501608010E,5060,ES12270501608010P,PUNTO DE VERTIDO DE LA EDAR DE QUIROGA,42.47078363,-7.2693372,14024.8077812153,ES
ES12270510801010E,10780,ES12270510801010P,PUNTO DE VERTIDO DE LA EDAR DE RIBADEO,43.56482001,-7.04496005,7127.59123845585,ES
ES12270220410010E,2487,ES12270220410010P,PUNTO DE VERTIDO DE LA EDAR DE GUITIRIZ,43.17757018,-7.87796258,2096.71724487375,ES
ES12270250709000E,2205,ES12270250709000P,PUNTO DE VERTIDO DE LA EDAR DE XOVE (PALMEIRO),43.67589724,-7.49838162,756.273781543598,ES
ES12270282701011E,145598,ES12270282701011P,PUNTO DE VERTIDO DE LA EDAR DE LUGO,42.9702469,-7.51957724,98981.0697072386,ES
ES12270300901010E,4525,ES12270300901010P,PUNTO DE VERTIDO DE LA EDAR DE MONDONEDO,43.44955171,-7.35332655,3257.64015187323,ES
ES12270130101010E,12760,ES12270130101010P,PUNTO DE VERTIDO DE LA EDAR DE BURELA,43.66290898,-7.34795159,10641.3537380733,ES
ES12270130405010E,6134,ES12270130405010P,PUNTO DE VERTIDO DE LA EDAR DE SAN CIBRAO (CERVO),43.70068999,-7.43333003,6220.04448220879,ES
ES12270161301010E,7021,ES12270161301010P,PUNTO DE VERTIDO DE LA EDAR DE CHANTADA,42.60522674,-7.76149448,5311.49538363889,ES
ES12270190000000E,11009,ES12270190000000P,PUNTO DE VERTIDO DE LA EDAR DE FOZ,43.56463017,-7.25695534,15919.8533395987,ES
ES12150870000000E,4319,ES12150870000000P,PUNTO DE VERTIDO DE LA EDAR DE VALDOVIÑO,43.62341085,-8.14568754,8311.5406722473,ES
ES12150921410000E,2585,ES12150921410000P,PUNTO DE VERTIDO DE LA EDAR DE VIMIANZO,43.1241547,-9.04273207,9373.58424740285,ES
ES12159010101010E,4736,ES12159010101010P,PUNTO DE VERTIDO DE LA EDAR DE CARINO,43.73771035,-7.86411903,4343.85189978033,ES
ES12270060301000E,2691,ES12270060301000P,PUNTO DE VERTIDO DE LA EDAR DE BECERREA,42.8541666,-7.15580861,705.977058392018,ES
ES12150782911010E,177576,ES12150782911010P,PUNTO DE VERTIDO DE LA EDAR DE SILVOUTA (SANTIAGO),42.87004266,-8.60002435,65181.0305359755,ES
ES12150820103010E,3875,ES12150820103010P,PUNTO DE VERTIDO DE LA EDAR DE COBAS-OS TILOS (TEO),42.83933707,-8.52306931,9729.22721659392,ES
ES12150820200000E,19203,ES12150820200000P,PUNTO DE VERTIDO DE LA EDAR DE CALO - MILLADOIRO (TEO),42.82059782,-8.62496849,8773.22154628485,ES
ES12150820912010E,5765,ES12150820912010P,PUNTO DE VERTIDO DE LA EDAR DE PONTEVEA (TEO),42.75403669,-8.55867318,65911.5602849068,ES
ES12150730908010E,32505,ES12150730908010P,PUNTO DE VERTIDO DE LA EDAR DE RIBEIRA,42.52958325,-9.04611129,20689.7965604663,ES
ES12150750601010E,21720,ES12150750601010P,PUNTO DE VERTIDO DE LA EDAR DE SADA,43.36363464,-8.24752717,14718.5767025277,ES
ES12150771412020E,4752,ES12150771412020P,PUNTO DE VERTIDO DE LA EDAR DE SANTA COMBA,43.0331649,-8.84085094,5486.6033162903,ES
ES12150780104000E,4050,ES12150780104000P,PUNTO DE VERTIDO DE LA EDAR DE ARINS (SANTIAGO),42.83155995,-8.52607781,507.810642719269,ES
ES12150700539010E,15936,ES12150700539010P,PUNTO DE VERTIDO DE LA EDAR DE AS PONTES DE GARCIA RODRIGUEZ,43.43994536,-7.86721865,10741.9416451778,ES
ES12150710811010E,6685,ES12150710811010P,PUNTO DE VERTIDO DE LA EDAR DE PORTO DO SON,42.74287245,-8.98312714,3018.37634293549,ES
ES12150720505010E,20944,ES12150720505010P,PUNTO DE VERTIDO DE LA EDAR DE RIANXO,42.64486163,-8.82122863,7712.36468831915,ES
ES12150730501010E,4041,ES12150730501010P,PUNTO DE VERTIDO DE LA EDAR DE CORRUBEDO (RIBEIRA),42.56773366,-9.07639131,12987.9449335914,ES
ES12150650505010E,10828,ES12150650505010P,PUNTO DE VERTIDO DE LA EDAR DE PADRON,42.72228373,-8.66508504,2886.46733376384,ES
ES12150670113990E,15323,ES12150670113990P,PUNTO DE VERTIDO DE LA EDAR DE XOBRE (POBRA DO CARAMIÑAL),42.60076996,-8.91133001,11461.4068413153,ES
ES12150680607010E,3772,ES12150680607010P,PUNTO DE VERTIDO DE LA EDAR DE PONTECESO,43.24373678,-8.89778955,35026.6254440853,ES
ES12150690701010E,14507,ES12150690701010P,PUNTO DE VERTIDO DE LA EDAR DE CABANAS-PONTEDEUME,43.41296976,-8.18825857,7302.43057362363,ES
ES12150590916010E,12204,ES12150590916010P,PUNTO DE VERTIDO DE LA EDAR DE ORDES,43.06792394,-8.40835136,6798.60322303511,ES
ES12150600707010E,7457,ES12150600707010P,PUNTO DE VERTIDO DE LA EDAR DE SIGUEIRO (OROSO),42.97292055,-8.45833074,109366.735680848,ES
ES12150612101010E,3107,ES12150612101010P,PUNTO DE VERTIDO DE LA EDAR DE ORTIGUEIRA,43.68464545,-7.85998866,7395.2213461831,ES
ES12150620615010E,5282,ES12150620615010P,PUNTO DE VERTIDO DE LA EDAR DE OUTES,42.8381027,-8.90508067,3521.64854047447,ES
ES12150550201010E,4163,ES12150550201010P,PUNTO DE VERTIDO DE LA EDAR DE NEDA,43.50107601,-8.1620343,38803.5663857036,ES
ES12150560001011E,5031,ES12150560001011P,PUNTO DE VERTIDO DE LA EDAR DE BARCALA (NEGREIRA),42.89932667,-8.74050609,50335.6993210791,ES
ES12150570001010E,13482,ES12150570001010P,PUNTO DE VERTIDO DE LA EDAR DE NOIA,42.79168911,-8.8949417,5944.6377790682,ES
ES12150580722010E,2268,ES12150580722010P,PUNTO DE VERTIDO DE LA EDAR DE OLEIROS,43.3408882,-8.32223755,22671.3307127506,ES
ES12150480705010E,4466,ES12150480705010P,PUNTO DE VERTIDO DE LA EDAR DE PONTE BAXOI-PERBES (MINO),43.35619167,-8.19517357,3615.15894791437,ES
