id,name,gis_id,lat,lon,utm_x,utm_y,edar_name,edar_code,ind_id,capt_id,delete
865,pt1736,1736,41.3927664223641,1.27911859420431,356131.032829,4583788.178245,,,51,,no
866,pt1738,1738,41.2784800454127,1.24485658311090,353009.756087,4571157.265397,,,39,,no
867,pt1740,1740,41.3398649551673,1.28311485970848,356348.796322,4577908.270540,"EDAR PLA DE SANTA MARIA, EL",ES9431080001010E,40,,no
868,pt1742,1742,41.3053927472103,1.12708239384033,343210.398873,4574351.289335,,,,,yes
869,pt1744,1744,41.3336903239136,1.17918497984856,347638.256577,4577400.130367,,,,,yes
870,pt1746,1746,41.3774506487795,1.17622863908186,347493.080914,4582263.757728,,,,,yes
871,pt1748,1748,41.4258131082188,1.21657113324609,350977.296813,4587562.933808,,,,,yes
872,pt1750,1750,41.4773635259251,1.27862078059158,356276.208491,4593181.332356,,,,,yes
873,pt1752,1752,41.4201642201280,1.18979965603617,348727.074045,4586982.202183,EDAR SOLIVELLA,ES9431470001010E,,,no
874,pt1754,1754,41.3883147313280,1.08042803410665,339508.419481,4583642.995338,,,,,yes
875,pt1756,1756,41.3978993734399,1.06712354564292,338419.750174,4584731.867135,,,44,,no
876,pt1758,1758,41.3941914292996,1.04118483454214,336241.967076,4584368.909870,,,,,yes
877,pt1760,1760,41.1912494642681,1.35971097479390,362446.174144,4561284.827769,,,52,,no
878,pt1762,1762,41.2191448246953,1.34429332877026,361212.181014,4564406.260254,,,,,yes
879,pt1764,1764,41.2650845136156,1.35613108501035,362300.998482,4569487.661974,,,,,yes
880,pt1766,1766,41.3021045708301,1.38468030485858,364768.984743,4573552.783351,,,,,yes
881,pt1768,1768,41.3429391935293,1.35937954975561,362736.525469,4578126.044899,,,59,,no
882,pt1770,1770,41.4761005995945,1.38992943882981,365567.450886,4592862.109888,,,,,yes
883,pt1772,1772,41.2417616555913,1.56807574063081,380012.429298,4566584.003848,EDAR BELLVEI,ES9430240002010E,,,no
884,pt1774,1774,41.2706635966482,1.52671333828348,376600.801231,4569850.619240,,,64,,no
885,pt1776,1776,41.2642363099041,1.64210668695008,386254.982782,4568979.521802,,,,,yes
886,pt1778,1778,41.2785768960813,1.63834254833038,385964.631457,4570576.533772,,,,,yes
887,pt1780,1780,41.2725494362838,1.62633479485527,384948.401820,4569923.210693,,,,,yes
888,pt1782,1782,41.3907371444111,1.45880469839171,371149.614659,4583280.038072,,,,,yes
889,pt1784,1784,41.3260388736335,1.67118158580157,388795.556874,4575803.118398,,,,,yes
890,pt1786,1786,41.3921030554066,1.67330984770397,389085.908199,4583134.855166,,,75,,no
891,pt1788,1788,41.2590843597619,1.76525218422201,396562.454814,4568253.607271,,,,,yes
892,pt1790,1790,41.2968056314125,1.87291277115416,405635.933716,4572318.728647,,,81,,no
893,pt1792,1792,41.3161875534801,1.72514973757007,393296.002409,4574641.655148,,,84,,no
894,pt1794,1794,41.3402594300175,1.71426978766957,392424.948435,4577327.538914,,,85,,no
895,pt1796,1796,41.2984841983696,1.78098219085033,397941.623607,4572609.094460,,,86,,no
896,pt1798,1798,41.3129397069718,1.78765039193701,398522.326257,4574206.106429,,,87,,no
897,pt1800,1800,41.3487219964682,2.04641912258772,420226.087789,4577908.270540,,,94,,no
898,pt1802,1802,41.3565746668209,2.04717228641469,420298.675621,4578779.367977,,,,,yes
899,pt1804,1804,41.3874945063358,2.07016202564233,422258.547063,4582191.166275,,,99,,no
900,pt1806,1806,41.4066306041887,2.01257209941325,417467.750203,4584368.909870,,,104,,no
901,pt1808,1808,41.4359000023557,1.99475198567698,416015.993579,4587635.525261,,,112,,no
902,pt1810,1810,41.3978743967446,1.98318165549755,414999.763942,4583425.220979,,,,,yes
903,pt1812,1812,41.4729025705110,1.96462347578103,413548.007318,4591773.238091,,,598,,no
904,pt1814,1814,41.4614726517852,2.00304884415797,416741.871891,4590466.591934,EDAR RUB?Ï,ES9081840001010E,113,,no
905,pt1816,1816,41.4687912444818,2.01771430910595,417975.865022,4591265.097919,,,585,,no
906,pt1818,1818,41.4917618687177,2.02780227910684,418846.918996,4593805.798779,,,114,,no
907,pt1820,1820,41.5930658694894,2.02279987951250,418556.567671,4605057.474017,,,117,,no
908,pt1822,1822,41.4263522706016,1.81594717249023,401062.900349,4586764.427824,,,,,yes
909,pt1824,1824,41.3926533337857,1.72192022165203,393150.826747,4583134.855166,,,139,,no
910,pt1826,1826,41.4586895723426,1.66413144131790,388432.617718,4590539.183387,,,,,yes
911,pt1828,1828,41.4744141300442,1.61164876349660,384077.347845,4592353.969716,,,148,,no
912,pt1830,1830,41.4830189807191,1.73405709986424,394312.232046,4593152.475701,,,151,,no
913,pt1832,1832,41.5120866016845,1.70217669140874,391699.070123,4596419.091092,,,152,,no
914,pt1834,1834,41.5503866939762,1.67791138285307,389739.198680,4600701.986828,,,,17,no
915,pt1836,1836,41.5202803422817,1.56630169207979,380375.368454,4597507.962890,,,,,yes
916,pt1838,1838,41.5877065510713,1.68237527359607,390174.725667,4604839.699658,,,160,,no
917,pt1840,1840,41.5688553069102,1.63574620773305,386254.982782,4602807.138969,,,,,yes
918,pt1842,1842,41.6358002309091,1.65521811668263,387994.342312,4610214.215746,,,,,yes
919,pt1844,1844,41.5870504793489,1.57266276048639,381028.658935,4604912.291111,,,165,,no
920,pt1846,1846,41.5971925064688,1.54718105131203,378923.611829,4606073.754361,,,,,yes
921,pt1848,1848,41.5893759659469,1.49858781494635,374858.693282,4605275.248376,,,166,,no
922,pt1850,1850,41.5566094716934,1.49285120061638,374317.023711,4601645.675719,,,,,yes
923,pt1852,1852,41.7172278468490,1.52615593119981,377399.267374,4619430.581740,EDAR CALAF,ES9080310001010E,,,no
924,pt1854,1854,41.4843841914573,1.93313956657728,410934.845394,4593079.884247,,,,,yes
925,pt1856,1856,41.5125437870604,1.93789640434768,411370.372381,4596201.316733,,,,,yes
926,pt1858,1858,41.5405985292945,1.93134584928439,410862.257563,4599322.749218,,,174,,no
927,pt1860,1860,41.5806550105467,1.98380243875119,415290.115267,4603717.120854,,,,,yes
928,pt1862,1862,41.5686922656524,1.79681011239771,399683.731556,4602589.364610,,,185,,no
929,pt1864,1864,41.5087219741389,1.81444739958521,401062.900349,4595910.950920,,,178,,no
930,pt1866,1866,41.6129913538614,1.84477418020806,403748.650104,4607452.991971,,,603,,no
931,pt1868,1868,41.6464789132336,1.85899414228586,404982.643235,4611155.156081,,,196,,no
932,pt1870,1870,41.7148556741176,1.83160831629267,402805.008298,4618777.258662,,,212,,no
933,pt1872,1872,41.7270566839260,1.74847734833550,395909.164333,4620229.087725,,,210,,no
934,pt1874,1874,41.6940549895404,1.60780722342187,384149.935677,4616744.697974,,,,,yes
935,pt1876,1876,41.7686600989146,1.78696740965410,399175.616738,4624802.349273,,,215,,no
936,pt1878,1878,41.7600836447013,1.66226409073918,388795.556874,4624003.843289,,,,,yes
937,pt1880,1880,41.7965920096531,1.76984088311518,397796.447945,4627923.781759,,,216,,no
938,pt1882,1882,41.8076106292052,1.76089180626957,397070.569633,4629157.836462,,,,,yes
939,pt1884,1884,41.8232421270928,1.75534618914298,396635.042645,4630900.031338,EDAR S?‹RIA,ES9082740001010E,220,,no
940,pt1886,1886,41.8322602630557,1.74293319711676,395618.813008,4631916.311682,,,221,,no
941,pt1888,1888,41.8443996172945,1.71734008217481,393513.765903,4633295.549292,,,222,,no
942,pt1890,1890,41.8721900958983,1.57768787836823,381970.730202,4636563.735300,,,,,yes
943,pt1892,1892,41.8568093860028,1.71621761238035,393441.178072,4634674.786901,,,,,yes
944,pt1894,1894,41.9180656792916,1.69835914685156,392062.009279,4641498.383497,EDAR CARDONA,ES9080470002010E,,,no
945,pt1896,1896,41.9353844626178,1.72690077140763,394457.407709,4643385.761279,,,,,yes
946,pt1898,1898,41.9197360685194,1.67293993776922,389956.962174,4641716.157857,,,,24,no
947,pt1900,1900,41.9324505656047,1.64203294654026,387416.388081,4643167.986920,,,,,yes
948,pt1902,1902,41.9434528298122,1.57875084892751,382190.064234,4644474.633076,,,235,,no
949,pt1904,1904,41.9535159575623,1.54699806241651,379576.902310,4645636.096327,,,234,,no
950,pt1906,1906,41.9784804848459,1.60951367350638,384803.226158,4648321.980093,,,,10,no
951,pt1908,1908,42.1666009174024,1.59573461114539,384004.760014,4669228.318600,,,239,,no
952,pt1910,1910,42.1812307497839,1.56288974570473,381319.010259,4670897.922022,,,240,,no
953,pt1912,1912,42.2154270034726,1.68875183264920,391771.657954,4674527.494680,,,,,yes
954,pt1914,1914,41.7204607090001,1.86903067457443,405926.285040,4619357.990287,,,243,,no
955,pt1916,1916,41.6668829215875,1.92822451429353,410776.059513,4613346.510573,,,,,yes
956,pt1918,1918,41.7377203828520,1.89578726634399,408176.507808,4621245.368069,,,,,yes
957,pt1920,1920,41.8135012712046,1.95915613135713,413548.007318,4629593.385181,,,254,,no
958,pt1922,1922,41.8514779665058,2.06259818016580,422185.959232,4633710.933718,,,,,yes
959,pt1924,1924,41.8371140650968,1.96751594029750,414273.885630,4632206.677494,,,255,,no
960,pt1926,1926,41.8502276613295,1.97167714830975,414636.824786,4633658.506557,EDAR AVINY?Ù,ES9080120001010E,,,no
961,pt1928,1928,41.8784155213538,1.97997332707290,415362.703098,4636779.939043,,,,,yes
962,pt1930,1930,41.9547310789773,2.03481124280923,420008.324296,4645200.547608,,,,,yes
963,pt1932,1932,42.0826886112759,2.06563058058673,422717.654870,4659379.462968,,,263,,no
964,pt1934,1934,41.9750170540447,2.02223928095719,418992.094659,4647464.709599,,,,,yes
965,pt1936,1936,41.8291976260694,1.88984584987730,407813.568652,4631408.171510,,,,,yes
966,pt1938,1938,41.8870678886242,1.85734751232068,405200.406728,4637868.810840,,,,,yes
967,pt1940,1940,41.8932602116709,1.88873708913272,407813.568652,4638522.133918,EDAR NAV?«S,ES9080180002010E,265,,no
968,pt1942,1942,41.9219888099969,1.88473712973181,407523.217327,4641716.157857,,,,,yes
969,pt1944,1944,41.9839088360194,1.82494906324855,402659.832636,4648657.378214,,,,,yes
970,pt1946,1946,42.0223401029329,1.98995077647991,416378.932735,4652750.058735,,,,8,no
971,pt1948,1948,42.1641151294819,2.05536057713207,421968.195738,4668429.812615,,,,,yes
972,pt1950,1950,41.9945821755486,1.88697607429252,407813.568652,4649773.809156,,,587,,no
973,pt1952,1952,42.0024263792617,1.88683936012945,407813.568652,4650644.906594,,,269,,no
974,pt1954,1954,42.0194306165023,1.88741953857507,407886.156483,4652532.284376,EDAR GIRONELLA,ES9080920002010E,,,no
975,pt1956,1956,42.0163391567703,1.90588381836424,409410.500939,4652169.327110,,,,,yes
976,pt1958,1958,42.0590354483528,1.80795133062941,401367.923683,4657018.281731,,,,,yes
977,pt1960,1960,42.0376654281112,1.88008567056482,407305.453833,4654564.845064,,,,23,no
978,pt1962,1962,42.1213355339752,1.87861331270483,407305.453833,4663856.551067,,,276,,no
979,pt1964,1964,42.1532055694235,1.79775484553291,400671.367708,4667486.123724,,,,,yes
980,pt1966,1966,42.1685289300853,1.96214343196167,414273.885630,4669009.327199,,,,,yes
981,pt1968,1968,42.2140864872072,1.86993848646410,406724.751184,4674164.537414,,,,,yes
982,pt1970,1970,42.2147314757802,1.86904756258486,406652.163353,4674237.128867,,,280,,no
983,pt1972,1972,42.2317819696604,1.74822991705169,396707.630476,4676269.689555,,,590,,no
984,pt1974,1974,42.2570085519134,1.84717210285214,404910.055403,4678955.573322,,,282,,no
985,pt1976,1976,42.2345898540736,1.89420434005251,408757.210458,4676414.872462,,,,,yes
986,pt1978,1978,42.2444929554308,1.97497661265951,415435.290929,4677431.152806,EDAR POBLA DE LILLET,ES9081660001010E,,,no
987,pt1980,1980,42.2482358858409,2.02946938746375,419935.736464,4677794.110072,,,,,yes
988,pt1982,1982,42.2622360551762,1.98525028716697,416306.344904,4679391.122041,,,,,yes
989,pt1984,1984,41.0194487997310,0.82679792864912,317277.958579,4543190.970456,,,1,,no
990,pt1986,1986,41.1680338021298,1.04534245617005,336024.203583,4559252.267080,,,11,,no
991,pt1988,1988,41.1019704848647,1.12250298759844,342339.344898,4551775.347406,,,13,,no
992,pt1990,1990,41.3709426731182,1.17814631876483,347638.256577,4581537.843197,EDAR MONTBLANC,ES9430860003010E,,,no
993,pt1992,1992,41.1669663327829,1.35339496663431,361865.471494,4558598.944002,,,,,yes
994,pt1994,1994,41.2210394341187,1.53215758953919,376963.740387,4564333.668801,,,61,,no
995,pt1996,1996,41.2742725481429,1.50236564408369,374568.341957,4570286.167959,,,63,,no
996,pt1998,1998,41.3803883985993,1.62233146500032,384803.226158,4581900.800463,,,79,,no
997,pt2000,2000,41.3455495499013,1.66210878812902,388069.678562,4577980.861993,,,,,yes
998,pt2002,2002,41.3009229777300,2.03844540844361,419500.209477,4572609.094460,,,95,,no
999,pt2004,2004,41.3313560169127,2.00330041415624,416596.696229,4576020.892758,,,,,yes
1000,pt2006,2006,41.3919294038092,2.05273390140891,420806.790439,4582699.306447,,,101,,no
1001,pt2008,2008,41.6712854345506,1.85506820361049,404692.291910,4613913.631301,,,198,,no
1002,pt2010,2010,41.6892987093198,1.64751894334122,387446.291002,4616163.966349,,,,,yes
1003,pt2012,2012,41.7480837899246,1.58830707075037,382625.591221,4622769.788585,,,211,,no
1004,pt2014,2014,42.1110960660790,1.74659339880092,396375.751661,4662871.332613,,,,,yes
1005,pt2016,2016,41.7708629156948,2.01748595462797,418338.804178,4624802.349273,,,249,,no
1006,pt2018,2018,41.9194284197908,2.09942111053309,425321.849897,4641222.632337,,,,,yes
1007,pt2020,2020,41.8621190382213,1.98547985832008,415798.230085,4634965.152714,,,,,yes
1008,pt2022,2022,41.2650628358281,1.22268638344142,351122.472475,4569705.436334,,,,,yes
1009,pt2024,2024,41.3989427747451,1.05146160708603,337113.021051,4584877.050042,,,43,,no
1010,pt2026,2026,41.0718193365357,1.00154186717654,332104.460697,4548653.914921,EDAR MONT-ROIG DEL CAMP (POBLE),ES9430920002010E,2,,no
1011,pt2028,2028,41.0628493804085,1.01217969257839,332975.514672,4547637.634577,,,4,,no
1012,pt2030,2030,41.3608711139448,1.80672109457315,400191.846375,4579505.282509,,,92,,no
1013,pt2032,2032,41.3995334518099,1.75304549711749,395763.988671,4583860.769698,,,142,,no
1014,pt2034,2034,41.3955545600336,1.74791185644949,395328.461683,4583425.220979,,,138,,no
1015,pt2036,2036,41.8651342791291,1.88747509139327,407668.392990,4635400.701433,,,,,yes
1016,pt2038,2038,42.1067987832304,1.57071781821570,381827.125078,4662622.496364,,,,12,no
1017,pt2040,2040,41.7703367576403,2.11356044819344,426323.465611,4624657.166367,,,,,yes
1018,pt2042,2042,42.2424211805668,1.76473590079250,398086.799270,4677431.152806,,,589,,no
1019,pt2044,2044,42.1682610243958,1.86372432884754,406144.048534,4669083.135694,,,,22,no
1020,pt2046,2046,41.1897543327358,1.54521824390317,378000.424176,4560842.047564,,,60,,no
1021,pt2048,2048,41.5193311903960,1.43844363303468,369704.957265,4597587.477649,,,,,yes
1022,pt2050,2050,41.5200258186556,1.39841013423921,366365.917030,4597725.737249,EDAR SANTA COLOMA DE QUERALT,ES9431390004010E,,,no
1023,pt2052,2052,42.1460017334032,1.86060862319352,405853.697209,4666615.026287,EDAR CERCS,ES9082680005010E,278,,no
1024,pt2054,2054,42.0262861439408,1.56287807301806,381028.658935,4653693.747626,,,,9,no
1025,pt2056,2056,42.0881659063032,2.09247312621646,424944.296818,4659963.698613,,,,,yes
1026,pt2058,2058,41.2669918464846,1.49559953756809,373987.639307,4569487.661974,,,62,,no
1027,pt2060,2060,41.2844824760301,1.47959548229443,372681.058345,4571452.816313,,,,,yes
1028,pt2062,2062,41.5292971838628,1.91152011284408,409192.737445,4598088.694515,,,,,yes
1029,pt2064,2064,41.9794704203342,1.53151324448564,378342.909180,4648539.754453,,,,,yes
1030,pt2066,2066,41.0473453639707,0.87619165916510,321506.637340,4546185.805514,,,,,yes
1031,pt2068,2068,41.2879263021353,2.04817177818072,420298.675621,4571157.265397,,,,,yes
1032,pt2070,2070,41.3650881997219,1.18004537758378,347783.432239,4580884.520119,,,,,yes
1033,pt2072,2072,41.9274884127393,1.66490012599726,389303.671693,4642587.255295,,,227,,no
1034,pt2074,2074,42.0354474856301,1.56354859031672,381101.246766,4654710.027970,,,,,yes
1035,pt2076,2076,42.0480555706038,1.87288620875746,406724.751184,4655726.308314,,,,,yes
1036,pt2078,2078,41.8827841241106,1.88716893833339,407668.392990,4637360.670668,,,259,,no
1037,pt2080,2080,41.1070824026287,1.07567795893936,338419.602013,4552428.670484,,,10,,no
1038,pt2082,2082,41.0486045250692,0.87356020472659,321288.873847,4546330.988420,,,,,yes
1039,pt2084,2084,41.2297273206415,1.03224686212809,335080.561777,4566126.376738,,,12,,no
1040,pt2086,2086,41.2302350287636,1.08939109705223,339871.358637,4566075.863676,,,34,,no
1041,pt2088,2088,41.2630619562072,1.22014116103080,350904.708981,4569487.661974,,,37,,no
1042,pt2090,2090,41.2564196708251,1.17180271848033,346839.790433,4568834.338896,EDAR ALCOVER,ES9430050001010E,,,no
1043,pt2092,2092,41.2777866141450,1.28560981048679,356421.384154,4571012.082490,,,49,,no
1044,pt2094,2094,41.2769505325798,1.10709577067406,341468.290924,4571229.856850,,,36,,no
1045,pt2096,2096,41.2655550394539,1.12995462823010,343355.574535,4569923.210693,,,,,yes
1046,pt2098,2098,41.3057923788894,1.19296745540849,348727.074045,4574278.697882,,,41,,no
1047,pt2100,2100,41.2929057104872,1.02460123163425,334599.290578,4573155.186024,,,,,yes
1048,pt2102,2102,41.3564958632737,1.17421068596440,347275.317421,4579940.831228,,,,16,no
1049,pt2104,2104,41.3906451444825,1.18367350458288,348146.371395,4583715.586791,,,46,,no
1050,pt2106,2106,41.4425664271778,1.24304775988505,353227.519580,4589377.720137,,,48,,no
1051,pt2108,2108,41.3935060049056,1.11760878036655,342629.696223,4584151.135510,"EDAR ESPLUGA DE FRANCOL?Ï, L'",ES9430540002010E,,,no
1052,pt2110,2110,41.3714223150458,1.04794371604080,336750.081895,4581828.209010,,,,,yes
1053,pt2112,2112,41.3775124826556,0.99287261666625,332159.926060,4582609.591671,,,,,yes
1054,pt2114,2114,41.2254225443134,1.37184718553199,363534.991612,4565059.583332,,,,,yes
1055,pt2116,2116,41.1953768494150,1.32844594843775,359833.012221,4561792.967941,,,,,yes
1056,pt2118,2118,41.2899962393997,1.36070692428710,362736.525469,4572246.137194,,,57,,no
1057,pt2120,2120,41.3022258976688,1.39334756566902,365494.863055,4573552.783351,,,56,,no
1058,pt2122,2122,41.4058877205274,1.32645106894048,360116.410414,4585167.415854,,,,,yes
1059,pt2124,2124,41.2940996373765,1.57039927952998,380302.780622,4572391.320100,EDAR SANT JAUME DELS DOMENYS (CORNUDELLA),ES9431370002010E,,,no
1060,pt2126,2126,41.2558399488713,1.65094486522674,386980.861094,4568035.832911,,,,,yes
1061,pt2128,2128,41.2871160088740,1.64163235593375,386254.982782,4571520.222662,,,69,,no
1062,pt2130,2130,41.2848242986586,1.61394205795133,383932.172183,4571302.448303,,,68,,no
1063,pt2132,2132,41.3844553923419,1.63439943043589,385819.455795,4582336.349182,,,77,,no
1064,pt2134,2134,41.3508997438019,1.67241146576457,388940.732537,4578561.593618,,,74,,no
1065,pt2136,2136,41.4370810344733,1.60636296921204,383569.233027,4588216.256887,,,76,,no
1066,pt2138,2138,41.3940115424254,1.61336124457402,384077.347845,4583425.220979,,,78,,no
1067,pt2140,2140,41.4150565748673,1.51824341364243,376165.274243,4585893.330386,,,80,,no
1068,pt2142,2142,41.4174800939328,1.50342272929201,374931.281113,4586183.696198,,,,,yes
1069,pt2144,2144,41.4180998232739,1.50080278362695,374713.517619,4586256.287652,,,,,yes
1070,pt2146,2146,41.2644068820457,1.77381734812033,397288.333126,4568834.338896,,,,,yes
1071,pt2148,2148,41.3170345092904,1.80405209846232,399901.495050,4574641.655148,,,88,,no
1072,pt2150,2150,41.3373799283963,2.09950340453914,424653.945493,4576601.624383,,,97,,no
1073,pt2152,2152,41.3519909489852,2.04637141685664,420226.087789,4578271.227805,,,,14,no
1074,pt2154,2154,41.3871061400876,2.02328574896661,418338.804178,4582191.166275,,,103,,no
1075,pt2156,2156,41.3520563384777,1.97782101345153,414491.649124,4578343.819258,,,102,,no
1076,pt2158,2158,41.3877239684641,1.94513959930164,411805.899369,4582336.349182,,,107,,no
1077,pt2160,2160,41.4345461320576,2.06688436956010,422040.783570,4587417.750902,EDAR VALLVIDRERA,ES9082050005010E,110,,no
1078,pt2162,2162,41.4197135921835,2.01324255447327,417540.338034,4585820.738933,,,600,,no
1079,pt2164,2164,41.5199471834786,2.03608008172802,419572.797308,4596927.231264,EDAR TERRASSA,ES9082790004050E,115,,no
1080,pt2166,2166,41.4681684699204,1.94731361397404,412096.250694,4591265.097919,,,120,,no
1081,pt2168,2168,41.4735897713817,1.83160506151103,402442.069142,4591991.012450,,,131,,no
1082,pt2170,2170,41.4315463118495,1.81237772357291,400772.549024,4587345.159449,,,135,,no
1083,pt2172,2172,41.4413336574429,1.74876996968896,395473.637346,4588506.622699,EDAR RIUDEBITLLES,ES9082870007010E,,,no
1084,pt2174,2174,41.4468725813421,1.71738074865246,392860.475422,4589159.945777,,,146,,no
1085,pt2176,2176,41.5237446871542,1.69237380675159,390900.603979,4597725.737249,EDAR VALLBONA D'ANOIA,ES9080440001010E,153,,no
1086,pt2178,2178,41.4619845911314,1.48762405518926,373697.287982,4591147.653362,,,,,yes
1087,pt2180,2180,41.5639226484743,1.66109536330503,388360.029887,4602226.407344,,,159,,no
1088,pt2182,2182,41.5720304231517,1.62784364677223,385601.692301,4603170.096235,,,161,,no
1089,pt2184,2184,41.5958301155960,1.54285683710042,378560.672673,4605928.571455,,,,,yes
1090,pt2186,2186,41.5982225892304,1.52538328865769,377108.916049,4606218.937267,,,167,,no
1091,pt2188,2188,41.5295412659359,1.93761841521135,411370.372381,4598088.694515,,,176,,no
1092,pt2190,2190,41.5038258160794,1.91455603567021,409410.500939,4595257.627842,EDAR ABRERA,ES9080010001010E,,,no
1093,pt2192,2192,41.5097423135526,1.91793646124699,409700.852264,4595910.950920,,,173,,no
1094,pt2194,2194,41.5338651409148,1.91057339098242,409120.149614,4598596.834687,,,187,,no
1095,pt2196,2196,41.5713439465972,1.86467061407732,405345.582391,4602807.138969,,,189,,no
1096,pt2198,2198,41.5993156359354,1.85024421571884,404184.177091,4605928.571455,EDAR MONISTROL DE MONTSERRAT,ES9081270001010E,191,,no
1097,pt2200,2200,41.6163297717757,1.85168454653311,404329.352754,4607815.949237,,,,,yes
1098,pt2202,2202,41.6230053823484,1.86550743422461,405490.758053,4608541.863768,EDAR CASTELLBELL I EL VILAR,ES9080530002010E,192,,no
1099,pt2204,2204,41.6391312924660,1.91035246681255,409249.264461,4610284.058644,,,,,yes
1100,pt2206,2206,41.6478909184830,1.80492583182443,400482.197700,4611372.930441,,,195,,no
1101,pt2208,2208,41.6602501622342,1.86311023237177,405345.582391,4612679.576598,,,197,,no
1102,pt2210,2210,41.6791126054552,1.85318528457896,404547.116247,4614784.728739,,,,18,no
1103,pt2212,2212,41.6822234527427,1.83743167692521,403240.535286,4615147.686005,,,203,,no
1104,pt2214,2214,41.6948480637152,1.79358928618750,399611.143725,4616599.515068,EDAR SANT SALVADOR DE GUARDIOLA,ES9080980004010E,,,no
1105,pt2216,2216,41.7126163926971,1.80460008937418,400554.785531,4618559.484303,,,208,,no
1106,pt2218,2218,41.7663121750719,1.63593681851824,386617.921938,4624729.757820,,,,,yes
1107,pt2220,2220,41.7576649964193,1.73740498285651,395038.110359,4623640.886023,,,214,,no
1108,pt2222,2222,41.8179966428852,1.80626935968936,400856.045335,4630257.617283,,,,,yes
1109,pt2224,2224,41.8135125494633,1.76252586118885,397215.745295,4629811.159541,,,218,,no
1110,pt2226,2226,41.9093574871919,1.79918572858796,400409.609868,4640409.511700,,,219,,no
1111,pt2228,2228,41.8467725585647,1.63947485601229,387053.448925,4633658.506557,,,223,,no
1112,pt2230,2230,41.8080895076817,1.61470195920966,384927.570421,4629396.443260,,,,,yes
1113,pt2232,2232,41.8783952657220,1.66868370361869,389532.779133,4637131.551795,,,,,yes
1114,pt2234,2234,41.8993166203418,1.71711661132006,393586.353734,4639393.231356,,,224,,no
1115,pt2236,2236,42.0478602273145,1.72904271705666,394820.346865,4655871.491221,,,,,yes
1116,pt2238,2238,42.0216414393294,1.76288167954770,397578.684451,4652919.302260,,,,,yes
1117,pt2240,2240,41.9638084812808,1.75524164345722,396852.806139,4646507.193765,,,,,yes
1118,pt2242,2242,41.9465958961658,1.67763727966194,390392.489161,4644692.407436,,,225,,no
1119,pt2244,2244,41.9627405528912,1.60547631337993,384440.287002,4646579.785218,,,236,,no
1120,pt2246,2246,42.0818568495461,1.67132165539049,390102.137836,4659718.838238,,,230,,no
1121,pt2248,2248,41.9846430460589,1.52701317826661,377979.970024,4649120.486078,EDAR SOLSONA,ES9252070001020E,,,no
1122,pt2250,2250,42.0557528324853,1.56659987890442,381391.598091,4656960.363018,,,,,yes
1123,pt2252,2252,42.0997616568359,1.58316541023793,382843.354715,4661823.990379,,,237,,no
1124,pt2254,2254,42.2255698033966,1.66127531207362,389521.435186,4675688.957930,,,241,,no
1125,pt2256,2256,41.7016310373212,1.88244663832394,407015.102509,4617252.838146,,,242,,no
1126,pt2258,2258,41.7238972245192,1.99422385827744,416344.409254,4619610.289850,,,,,yes
1127,pt2260,2260,41.7012574683444,1.97482954352033,414701.335181,4617115.733079,,,,,yes
1128,pt2262,2262,41.7093675203885,1.93989769264605,411805.899369,4618051.344131,,,,,yes
1129,pt2264,2264,41.7948534025619,1.85461878564877,404837.467572,4627633.415946,,,246,,no
1130,pt2266,2266,41.7586894795888,1.90066685320885,408612.034795,4623568.294570,,,,,yes
1131,pt2268,2268,41.7724591654091,1.90479852123280,408974.973951,4625092.715086,,,247,,no
1132,pt2270,2270,41.7603257789828,1.93556657010235,411515.548044,4623713.477476,,,248,,no
1133,pt2272,2272,41.8022960557893,2.10350864171398,425524.999468,4628214.147571,EDAR MOI?«,ES9081380001010E,,,no
1134,pt2274,2274,41.8127615435355,2.02383711891544,418919.506827,4629448.202275,,,252,,no
1135,pt2276,2276,41.8404959318310,2.05663849395124,421677.844414,4632497.043307,,,253,,no
1136,pt2278,2278,41.8984509242193,2.10916558835783,426105.702118,4638885.091184,,,,,yes
1137,pt2280,2280,41.8969554211920,2.11916671365764,426933.593213,4638710.481857,,,,,yes
1138,pt2282,2282,41.9537563063877,2.00066856784222,417177.398878,4645124.753591,,,,,yes
1139,pt2284,2284,42.0001200349536,2.06830778516590,422839.249713,4650209.357875,,,261,,no
1140,pt2286,2286,41.9658369274922,2.03376762222332,419935.736464,4646434.602311,EDAR PRATS DEL LLU?ÁAN?ÍS,ES9081710001010E,,,no
1141,pt2288,2288,41.9827073934845,2.09835348129600,425307.235974,4648249.388640,,,258,,no
1142,pt2290,2290,42.0078499747986,2.05416982038840,421677.844414,4651080.455313,,,262,,no
1143,pt2292,2292,42.0414454031873,2.08524498027203,424291.006337,4654782.619424,,,260,,no
1144,pt2294,2294,41.8155790399517,1.90144231897626,408757.210458,4629883.750994,,,264,,no
1145,pt2296,2296,41.9048625703045,1.94032305714495,412108.925420,4639756.188622,,,,,yes
1146,pt2298,2298,41.8323728046765,1.88017512194633,407015.102509,4631771.128776,,,,,yes
1147,pt2300,2300,41.8480701325454,1.88077576240908,407087.690340,4633513.323651,EDAR BALSARENY,ES9080180001010E,,,no
1148,pt2302,2302,41.8381447422614,1.86870927836339,406071.460703,4632424.451854,,,,,yes
1149,pt2304,2304,41.8580948443149,1.83687504417388,403458.298779,4634674.786901,,,,,yes
